id;CustomerName;CustomerAddress;idState;id2;RegTime;RegisterTime;Sum1;Sum2,,
3956;P K M Packaging Supply;1882 St. Johns;43;26;09/09/1987 16:33;1970-06-29 10:33:20.000;93925;3450.3200,,
3957;Got It All Electronics Supply;115 Judson Rd.;50;22;04/01/1994 16:13;2000-10-23 12:20:00.000;37058;93645.9308,,
3958;Perimeter Security Consultants;600 Central Ave;49;48;28/08/2003 23:53;2005-03-21 05:20:00.000;14285;65264.1518,,
3959;Gourmet the Frog;21 Lakeview Terrace #2312;49;5;24/01/1987 15:20;2006-06-02 02:48:16.000;9090.;89605.5040,,
3960;Park District Of America;14836 W. River Oaks Dr.;13;13;29/01/2004 18:13;1971-10-21 14:33:20.000;12648;47780.2646,,
3961;Highland Woods City Hall;643 De Temple Rd.;23;3;10/09/2006 00:47;1978-03-22 15:08:16.000;84032;64542.8676,,
3962;Funnyface Amusement Games;218 Oakridge Ave.;42;27;26/09/1985 17:27;1989-02-11 00:26:40.000;20000;85988.0230,,
3963;Deer Lake Inn;3148 cottonwood Ct.;8;38;27/09/1983 09:40;1975-02-10 21:33:20.000;75348;49230.5725,,
3964;Rythmics Ltd.;673 Calais Drive;2;31;16/08/1975 06:47;2004-04-10 13:26:40.000;15122;68592.1393,,
3965;Parties Galore Golf Course;12 Walker Ave.;48;43;21/05/1990 15:27;1970-04-30 06:06:40.000;94010;11000.6350,,
3966;Schnitzer Denist College;1915 Lewis Ln.  Apt 13;28;50;11/02/2006 08:13;1970-10-19 05:53:20.000;10728;7388.6784,,
3967;Kapp Camera and Video;1777 balsamic Ave.;48;49;20/05/2000 20:33;1977-07-16 12:20:00.000;60916;308.9086,,
3968;Lambert & Locke Legal Services;581 Hill St. Apt. 234;6;49;23/03/1985 12:02;2005-11-16 18:54:56.000;32992;96724.2028,,
3969;Esmarda Chemical Manufacturers;1660 Park Ave.;23;13;28/05/1994 13:15;1983-05-14 12:33:20.000;35912;27342.8684,,
3970;Woodworks Co.;669 Kikaid;4;23;13/03/1994 12:00;1983-09-05 09:53:20.000;29454;95618.6821,,
3971;Morton Roofing and Siding;3478 Bryn Mawr St.;21;42;17/05/2002 04:35;2001-07-26 10:34:56.000;39267;75586.4426,,
3972;Nyman Interior Design;45 South Deer Creek Drive;35;8;22/11/2003 05:22;1986-03-17 07:08:16.000;98350;13408.8520,,
3973;Jay's Cabinet Company;970 Vilas Circle;17;2;07/02/2004 18:42;2000-08-07 19:53:20.000;72880;99954.9719,,
3974;Yale Remins Temp Agency;456 Grossman Ln.;26;48;30/09/2004 14:47;1977-01-22 16:53:20.000;85960;15720.0280,,
3975;Green Shoes Corp.;2148 Eastview Dr.;17;28;06/01/1996 11:22;2000-05-14 14:08:16.000;33980;76312.9280,,
3976;Kosmo Consulting;10 Marquette Rd.;34;48;09/05/1971 09:55;1975-01-04 09:33:20.000;58375;66240.7450,,
3977;Energy Source Diet Centers;445 Park Ave.;31;6;22/01/2004 13:48;2007-11-17 02:41:36.000;44100;10236.4738,,
3978;Dean Grant Buick and Crysler;367Bluebird Terr.;43;23;12/06/2000 10:22;2005-02-07 20:54:56.000;74304;11540.7784,,
3979;Air Guatamala;1575 Oak Ave.  Apt. 2C;20;4;12/06/1996 18:20;1978-08-05 22:20:00.000;71300;41456.5404,,
3980;Bill's Dive Shop;245 Oakridge Ave.;50;21;30/06/1974 22:33;1983-10-01 13:40:00.000;73000;40040.2058,,
3981;Nirabi Auto Service;1486 Oakwood;32;35;12/10/1986 12:20;1977-06-04 20:20:00.000;47454;50982.1889,,
3982;Ebert Music Center;1882 St. Johns;4;17;29/08/1994 03:28;1983-11-09 12:01:36.000;81945;24846.9994,,
3983;Mac Computer Warehouse;201-C Frontage Rd.;25;26;21/03/1982 02:55;1986-10-17 03:26:40.000;15381;99280.0945,,
3984;Eva Galler Galleries Inc.;671 Blackstone Ave.;35;17;26/05/1970 00:48;2004-06-22 05:41:36.000;59645;23100.6100,,
3985;Hardee Woodwork Ltd.;38976 Forest View Rd.;46;34;20/04/1985 06:42;1975-01-18 06:53:20.000;77728;11015.6831,,
3986;Vecot Inc.;1660 Park Ave.;37;31;12/11/1975 04:53;1977-09-21 15:26:40.000;27380;98608.8751,,
3987;Nina's Snow Plowing;1233 Arbor Rd.;28;43;28/11/2005 17:47;1971-01-31 20:00:00.000;31238;51080.1352,,
3988;Air Mexico;38976 Forest View Rd.;3;20;25/11/2000 22:27;1971-06-10 12:06:40.000;46885;51056.2542,,
3989;Green Shoes Corp.;1831 Beverly Place #9D;36;50;28/08/1997 21:27;2002-03-31 18:40:00.000;29568;65416.6878,,
3990;Myers Chocolates and Confectio;355 Golf Rd.;16;32;10/11/1982 18:13;1993-04-22 18:33:20.000;39695;3176.6234,,
3991;Park District Of America;22 Clay rd.;38;4;09/02/1983 17:33;2007-01-05 12:26:40.000;67557;33848.2744,,
3992;Dean Grant Buick and Crysler;465 Stratford Rd.;23;25;22/01/2007 12:02;2004-03-27 01:46:40.000;25990;31186.2166,,
3993;John G. Hartling Ltd.;2024 St.Johns Ave.;9;35;24/12/1980 10:00;1997-06-22 18:20:00.000;66116;32492.1740,,
3994;Smith & Wesson Militia;865 Old Tall Tree Lane;34;46;05/06/2005 15:40;2005-10-05 11:54:56.000;19200;78219.3660,,
3995;Parties Galore Golf Course;302-A Crestwood Village Rd.;26;37;17/08/2006 04:33;1970-09-08 01:00:00.000;9284.;798.5680,,
3996;Auto Interior Carpeting Compan;21 Lakeview Terrace #2312;13;28;24/02/1970 17:08;1990-04-06 01:00:00.000;79304;99812.8480,,
3997;Venturi Discount Drugs;139 Bay Colony Dr.;13;3;27/08/1983 11:15;1992-12-06 16:40:00.000;66617;25625.7120,,
3998;P K M Packaging Supply;2148 Eastview Dr.;20;36;15/08/1977 14:33;2002-07-15 03:26:40.000;98818;96020.1849,,
3999;Foy Aviation;35 Glenlake Dr.;26;16;02/07/1977 15:00;1977-01-28 19:21:36.000;42880;60400.8508,,
4000;Parties Galore Golf Course;600 Central Ave.;5;38;01/12/2004 11:20;2005-10-18 14:33:20.000;12884;27400.3360,,
4001;Pivot Point College;433 Burton Ave.;13;23;31/08/2001 07:42;2001-08-08 06:33:20.000;73128;41032.0268,,
4002;Lidhal design Corp.;1337 Cavell Ave.;43;9;21/10/1993 11:40;1980-01-23 07:20:00.000;65376;58136.9458,,
4003;Gourmet the Frog;2032 Northbrook Ct.;43;34;30/11/1971 14:40;2006-02-27 08:13:20.000;30586;64256.2778,,
4004;P K M Packaging Supply;224  Highwood Ave.;6;26;15/04/1996 10:20;2000-02-28 15:20:00.000;41363;3168.6980,,
4005;Perimeter Security Consultants;1715 Chicago Ave.;3;13;19/08/2000 11:53;2001-10-11 05:00:00.000;39586;35603.2164,,
4006;Glassman & Stone;1077 Court Ave.;29;13;28/12/1974 01:48;2003-10-20 01:53:20.000;51172;28625.9925,,
4007;Acturial Enterprises Ltd.;1077 Court Ave.;26;20;15/09/1982 18:47;2005-07-27 13:28:16.000;57024;26287.3344,,
4008;Arthur M. Feildberg Galleries;2632 Prarie Ln.;10;26;21/01/1996 12:28;1978-05-17 14:33:20.000;6944.;71364.9368,,
4009;Kermit the Pet Shop;1220 Heather Lane;4;5;07/09/2001 06:22;2002-10-28 10:13:20.000;25148;97486.4720,,
4010;Kermit the Pet Shop;3487 Green Bay Rd.;4;13;21/02/1972 06:00;1977-11-28 10:13:20.000;57356;9912.5185,,
4011;Rythmics Ltd.;210 Cresant Rd.;9;43;17/01/1970 04:53;2000-08-21 01:41:36.000;69264;97130.1860,,
4012;Myers Chocolates and Confectio;218 Oakridge Ave.;16;43;23/11/2000 01:20;1986-06-14 11:01:36.000;69030;38750.5100,,
4013;Bako Delicatessen;2922 Twin Oaks Drive;31;6;21/10/2005 09:13;2003-04-13 06:20:00.000;43036;76804.9350,,
4014;Kosmo Consulting;245 Oakridge Ave.;8;3;08/12/2006 17:47;1974-02-28 05:06:40.000;5776.;65900.3498,,
4015;Smith Communications Inc.;812 North Ave.;18;29;07/10/2000 00:20;1999-06-21 22:20:00.000;76383;60076.6725,,
4016;DBN Bank;857 Woodbine Rd;37;26;14/07/1990 04:48;1975-07-03 07:13:20.000;93840;49733.7773,,
4017;Camp Stuff;2267 Anderson Lane;32;10;07/07/1985 17:00;1996-07-12 09:26:40.000;768.6;32224.8010,,
4018;Morgan Construction Co;12 Craven Way;40;4;11/07/2001 02:48;1994-08-15 06:08:16.000;30290;11270.7664,,
4019;Gilbert Co.;4467 Sheridan Rd.;46;4;07/05/1997 11:13;2006-08-13 21:13:20.000;73824;29982.1445,,
4020;Caranisco Homes;3344 Beachwood Ln.;1;9;12/08/2002 09:00;1990-12-15 22:26:40.000;55762;22432.1300,,
4021;Toggle & Myerson Ltd;425 Lake Ave.;33;16;17/05/2007 12:07;1972-03-20 00:40:00.000;1676.;80768.4354,,
4022;Perimeter Security Consultants;654 Walnut Rd.;47;31;21/07/2003 10:08;1994-07-21 04:06:40.000;81856;20028.3102,,
4023;Michael Montgomery Hair Saloon;1860 Parkside Ln.;47;8;19/07/1971 00:22;2003-04-16 14:33:20.000;18240;70688.8548,,
4024;Deer Lake Inn;886 Yale Lane;21;18;28/04/1997 05:00;1992-10-17 06:33:20.000;75712;19064.2168,,
4025;Marks, Marks, and Kaplan Ltd.;1101 Deerfield Place;13;37;02/07/2000 02:35;1993-12-16 00:00:00.000;93110;32900.0304
4026;Schnitzer Denist College;368 Woodland Rd.;19;32;19/12/2001 05:35;1983-07-16 19:14:56.000;968.2;1680.3285,,
4027;Pasifico Inc.;120 high St.;50;40;18/09/1989 06:33;2006-09-07 04:33:20.000;44314;35965.3544,,
4028;Innman Paint and Glass;139 Bay Colony Dr.;49;46;15/10/2006 00:08;1996-10-25 17:13:20.000;73756;86838.6203,,
4029;Marcy Elaine Bakery;1234 Devonshire Court;20;1;17/08/2000 21:00;2003-09-28 17:41:36.000;20220;58560.7812,,
4030;Deer Lake Inn;266 Green Bay Rd.;18;33;09/07/2006 00:07;2004-10-21 15:01:36.000;32481;35392.5646,,
4031;Acturial Enterprises Ltd.;1575 Oakwood Ave.;36;47;15/12/1977 09:48;1970-09-01 19:00:00.000;67748;1737.1015,,
4032;American Apartments;3062 Lindenwood Ln.;33;47;16/06/1994 10:47;1985-01-23 11:21:36.000;38728;51424.3243,,
4033;Kermit the Pet Shop;12 Craven Way;49;21;19/04/1978 09:48;1987-08-30 23:13:20.000;39632;57936.2123,,
4034;Lee Stairworks and Carpentry,;1547 Vine;5;13;27/12/1985 02:53;1977-06-03 16:33:20.000;66848;25730.4950,
4035;Dependable Plumbing and Sewer;3901 Chester Ave. Apt. 3C;21;19;04/01/1977 21:07;1970-10-25 10:53:20.000;21083;63554.8897,,
4036;Happ Aluminum Siding Co.;750 Homewood Ave.;39;50;22/01/1985 07:35;1982-06-03 05:41:36.000;87750;36001.0160,,
4037;Resnick DDS;3181 Barkwood Ct.;50;49;30/08/1983 15:00;1980-03-21 04:13:20.000;22011;83135.2459,,
4038;Camp Oconomowoc;581 Hill St. Apt. 234;47;20;23/05/2000 10:33;2000-12-02 16:26:40.000;70996;36012.7289,,
4039;Flinn Mosquito and Pest Contro;2936 Arlington Ave.;45;18;30/12/2002 16:55;2000-10-13 11:53:20.000;43126;35505.9776,,
4040;Doerner's Awnings and Canopies;1155 Ridgewood Drive;46;36;17/06/1992 17:53;1983-10-27 11:53:20.000;41792;68665.4561,,
4041;American Apartments;1550 Ridge Rd.;46;33;13/03/1978 01:20;1990-05-24 15:40:00.000;22508;42355.0000,,
4042;Childress Child Day Care;355 Golf Rd.;35;49;29/11/1978 04:00;2005-05-13 17:00:00.000;73840;29470.8010,,
4043;Schnitzer Denist College;505 N. Frances St.;26;5;20/12/2004 21:48;2003-02-25 22:13:20.000;54758;47264.9200,,
4044;North Park Lighting Galleries;854 Woodbine;48;21;05/08/2005 19:42;2001-11-10 10:40:00.000;66802;78907.9549,,
4045;North Park Lighting Galleries;1660 Park Ave.;14;39;11/05/1987 20:33;1971-06-10 19:41:36.000;96555;85913.8678,,
4046;Park District Of America;618 Sheriden rd.;11;50;30/07/1987 08:08;1971-09-13 17:28:16.000;26408;25840.2744,,
4047;Morgan Construction Co;629 Kincaid Ave.;2;47;11/08/1999 20:33;1982-12-06 05:20:00.000;31952;27933.4100,,
4048;Deer Lake Inn;12 Craven Way;2;45;09/06/1990 03:53;1996-01-07 07:33:20.000;39335;43320.0500,,
4049;Nirabi Auto Service;115 Pleasent Ave.;20;46;02/07/1982 13:13;1985-12-19 17:06:40.000;28489;15026.4736,,
4050;Office Pro Supply Co.;788 Tennyson Ave.;16;46;28/11/2000 11:08;1996-03-04 00:40:00.000;73424;56720.1054,,
4051;Chicagoland Cleaners;2148 Eastview Dr.;15;35;22/10/2001 12:07;2004-03-19 06:54:56.000;93072;66215.7372,,
4052;Tub's Furniture Store;614 green bay Rd.;16;26;17/05/1980 09:27;2003-03-19 12:54:56.000;59824;77200.4719,,
4053;Highland Woods City Hall;12 Broadview Lane;45;48;05/04/1971 00:40;2000-09-18 19:28:16.000;69343;67822.3490,,
4054;Childress Child Day Care;1839 McCraren Rd.;1;14;04/02/1990 10:28;1970-04-15 04:00:00.000;16870;90430.6296,,
4055;Deer Lake Inn;224  Highwood Ave.;23;11;10/06/1982 04:22;1993-11-17 18:13:20.000;83050;30118.2648,,
4056;Park District Of America;4259 W. Lake Ave.;24;2;08/04/2005 17:47;2003-12-21 09:46:40.000;30960;10750.9722,,
4057;Lutz Soft Cloth Car Wash;242 Ashland Ave.;43;2;24/07/1980 23:55;2005-12-27 07:08:16.000;90890;30850.9461,,
4058;Ebert Music Center;618 Sheriden rd.;35;20;22/05/1975 04:07;1971-05-08 06:08:16.000;81950;69966.1824,,
4059;Portugal, Liddy, & Son Ltd.;3160 Summit Ave.;25;16;25/05/1993 21:00;1994-07-08 21:40:00.000;23410;43800.2757
4060;Parkway Auto Body;54 Lakeview Terrace;49;15;15/03/2000 03:33;1977-02-17 11:34:56.000;85190;46924.5077,,
4061;Camp Stuff;4763 Blackhawk Rd.;17;16;20/12/1986 10:53;2005-04-03 23:28:16.000;75138;55655.9022,,
4062;Glenwood Credit Union;1920 Sunnyside Ave.;39;45;25/10/2000 17:27;1978-11-09 11:46:40.000;71484;67667.2975,,
4063;Green Shoes Corp.;120 high St.;4;1;25/06/1982 14:33;2000-10-14 03:40:00.000;83470;27377.3367,,
4064;North Shore Appliance Service;425 Lake Ave.;15;23;30/01/1994 03:20;1993-01-31 06:00:00.000;4748.;69396.7976,,
4065;Toggle & Myerson Ltd;970 Vilas Circle;15;24;22/06/2001 13:27;1990-07-15 01:00:00.000;73472;97016.5477,,
4066;Childress Child Day Care;844 Spruce St.;31;43;20/01/1986 17:48;1993-06-02 14:21:36.000;85068;1568.4870,,
4067;Kapp Camera and Video;1704 Ridgelee Rd;41;35;11/08/1992 11:02;2005-01-02 16:13:20.000;24367;38122.7008,,
4068;Ampro Office Team Ltd.;1575 Oak Ave.  Apt. 2C;11;25;12/07/1971 10:47;1987-03-17 06:13:20.000;75325;73772.1545,,
4069;AA Advertising;917 Fairview Ave.  Apt. 982;46;49;10/07/1990 09:53;1993-03-05 10:28:16.000;31875;71253.1500,,
4070;Woodworks Co.;965 Marion Place Apt. 65C;12;17;18/02/1996 16:13;2002-09-18 17:41:36.000;71562;30054.8316,,
4071;Chands CPA;1009 marvel Way;31;39;09/09/1994 17:15;2000-11-14 06:13:20.000;90100;15112.4669,,
4072;Marcy Elaine Bakery;425 Lake Ave.;7;4;19/12/2006 16:27;1997-07-08 23:13:20.000;53124;43512.4828,,
4073;Chicagoland Cleaners;77 Blackhawk Rd;15;15;07/12/2000 14:40;2006-07-03 23:54:56.000;53302;4568.9648,,
4074;Portugal, Liddy, & Son Ltd.;899 Harvard Ct;25;15;09/03/1977 03:48;2002-01-10 05:06:40.000;19062;30592.9714
4075;Green Bay Travel Services;1619 Judson Ave. Apt #34B;10;31;17/11/1980 16:42;2001-03-10 18:26:40.000;8408.;25456.0127,,
4076;Myles Building Consultants;45 South Deer Creek Drive;20;41;25/04/1989 10:33;1986-05-13 21:26:40.000;80868;24516.6936,,
4077;Perimeter Security Consultants;456 Groverland Ave.;31;11;25/07/1987 09:27;1992-02-19 19:21:36.000;54860;85675.6750,,
4078;Corbins, Rodriguez, & Savocchi;857 Woodbine Rd;32;46;15/05/1970 23:53;1993-07-15 02:33:20.000;1037.;74000.1337
4079;Lake Shore Publishing;1920 Sunnyside Ave.;40;12;14/01/1970 01:08;2004-04-04 18:33:20.000;11852;39260.4916,,
4080;Pete's Auto Repair;241 Callan Rd.;21;31;03/12/1985 03:08;1989-12-30 22:26:40.000;91066;32058.3684,,
4081;North Shore Appliance Service;511 Maple Ave.  Apt. 1B;9;7;02/06/2000 11:40;1978-06-03 14:08:16.000;26047;57400.8929,,
4082;Shaggy's Grooming Services;1220 Heather Lane;38;15;09/09/2000 13:15;1999-06-21 22:20:00.000;38930;92173.2775,,
4083;Gilbert Co.;512 Hill;14;25;22/08/2001 10:33;2001-10-17 21:00:00.000;87552;60736.5420,,
4084;Eva Galler Galleries Inc.;770 Exmoor Rd.;45;10;18/02/1978 14:27;1986-02-03 15:08:16.000;33660;80340.9310,,
4085;Smith & Wesson Militia;581 Hill St. Apt. 234;3;20;15/07/1970 23:02;2004-03-13 21:06:40.000;81290;13941.5029,,
4086;Auto Interior Carpeting Compan;1575 Oak Ave.  Apt. 2C;10;31;18/10/1986 07:13;1997-01-31 08:40:00.000;56415;8100.1678,,
4087;Marks, Marks, and Kaplan Ltd.;2600 Winsor Mall;33;32;06/07/2003 15:00;2004-09-04 13:13:20.000;69555;61645.8176
4088;Flinn Mosquito and Pest Contro;224  Highwood Ave.;5;40;12/01/1982 23:48;2000-08-01 04:20:00.000;22886;90382.0400,,
4089;Eva Galler Galleries Inc.;231 Sheriden Rd.;44;21;20/05/2000 01:27;1970-04-23 06:26:40.000;82735;32800.9447,,
4090;Crosstracks Car Wash;1575 Oakwood Ave.;48;9;14/03/2005 02:28;1989-05-14 06:34:56.000;47182;8240.6424,,
4091;Derbin Contracting Services;1715 Chicago Ave.;48;38;17/10/1998 05:53;1985-03-08 20:00:00.000;74720;30762.5025,,
4092;Nel Video Productions;1444 Chantilly Ln.;28;14;31/01/1989 05:22;1989-09-02 01:40:00.000;49320;1700.0723,,
4093;Venturi Discount Drugs;654 Walnut Rd.;13;45;13/03/1994 12:00;2001-08-07 21:28:16.000;1032.;72832.2801,,
4094;Elle Hypnosis and Therapy Cent;600 Central Ave;25;3;22/04/1970 10:15;2003-08-25 09:26:40.000;90528;46178.3600,,
4095;Meonits & Mogogni Inc.;1550 Ridge Rd.;24;10;31/03/2000 06:00;2006-09-18 02:06:40.000;60284;20090.2112,,
4096;Gourmet the Frog;3478 Bryn Mawr St.;43;33;09/06/1989 21:28;1972-08-29 02:33:20.000;21650;53696.6185,,
4097;Derbin Contracting Services;201-C Frontage Rd.;46;5;11/10/1970 03:27;1972-01-10 21:34:56.000;14264;2440.7228,,
4098;Bill's Dive Shop;5518 Madison St.;31;44;22/01/1997 02:27;1970-02-15 03:20:00.000;59590;24768.5736,,
4099;Toggle & Myerson Ltd;2267 Anderson Lane;4;48;09/01/1971 20:13;1994-01-10 00:00:00.000;51220;66656.8885,,
4100;Air Indonesia;628 Orwenstensia;8;48;30/07/1994 01:15;1980-09-02 17:26:40.000;61871;83091.9581,,
4101;Ebert Music Center;2678 Sheridan Rd.;44;28;27/03/1970 04:27;2001-01-18 20:13:20.000;48465;61647.4608,,
4102;Woodworks Co.;231 Sheriden Rd.;45;13;30/04/1986 00:07;2004-12-06 21:08:16.000;81044;16088.0020,,
4103;Glassman & Stone;12 Broadview Lane;31;25;19/01/1993 07:08;1971-03-08 17:06:40.000;66549;65416.5290,,
4104;Cutter Lawn Mower Repair;54 Lakeview Terrace;35;24;12/09/1989 19:15;1982-02-20 13:33:20.000;85077;6155.9440,,
4105;Smith Communications Inc.;242 Ashland Ave.;21;43;03/06/2005 08:07;2003-03-22 02:26:40.000;43916;30788.4360,,
4106;Parties Galore Golf Course;35 Glenlake Dr.;21;46;05/10/2005 04:20;1977-07-11 10:06:40.000;63152;46412.1362,,
4107;Pete's Auto Repair;812 North Ave.;33;31;16/08/2006 17:27;2001-09-06 11:40:00.000;97970;78680.4997,,
4108;Morton Roofing and Siding;1436 Waverly Rd.;9;4;29/12/1983 15:33;2004-10-31 05:20:00.000;42630;98850.6684,,
4109;Meonits & Mogogni Inc.;225 Jeffrys Place;40;8;22/08/1996 16:22;1978-07-03 16:21:36.000;83375;74442.5743,,
4110;John G. Hartling Ltd.;628 Orwenstensia;11;44;30/04/1986 16:47;2006-11-15 14:13:20.000;68340;89560.9410,,
4111;Eva Galler Galleries Inc.;2644 Princeton Ln.;5;45;14/02/2001 11:07;2000-04-30 14:34:56.000;26400;71633.0176,,
4112;Michael Montgomery Hair Saloon;2922 Twin Oaks Drive;24;31;11/06/1974 06:20;2000-11-02 03:06:40.000;32954;76866.4072,,
4113;Masterlands Cleaning;433 Burton Ave.;5;35;15/08/2006 01:00;1972-12-23 02:54:56.000;44076;47111.2096,,
4114;Auto Interior Carpeting Compan;1875 Roger Williams Ave.;26;21;14/11/1972 22:15;1986-05-19 23:54:56.000;93610;15044.9105,,
4115;Libra & Sons;673 Calais Drive;5;21;27/06/1970 03:00;1980-09-23 13:26:40.000;4345.;30356.5590,,
4116;Caranisco Homes;770 Exmoor Rd.;13;33;08/08/2006 21:02;2001-11-28 23:06:40.000;90220;39392.2788,,
4117;Nitelites Party Rental;1009 marvel Way;44;9;19/08/2007 06:07;2002-09-19 21:28:16.000;77478;6471.5098,,
4118;Gordon & Son Brockerage Ltd.;313 Grove Ave.;1;40;01/03/2005 02:00;2006-09-20 10:46:40.000;80772;31455.5892,,
4119;Keyth Contracting and Repair;241 Callan Rd.;45;11;25/09/1974 08:48;2000-05-04 01:54:56.000;71509;90908.2468,,
4120;North Park Lighting Galleries;770 Exmoor Rd.;47;5;27/12/2002 14:40;2006-04-12 04:34:56.000;83780;48070.0660,,
4121;Nel Video Productions;4522 N. Greenview Apt. 1B;10;24;28/03/1993 14:02;1972-05-29 16:06:40.000;88362;73812.9472,,
4122;Mergenthaler Inc.;14836 W. River Oaks Dr.;43;5;30/01/2004 08:40;2001-11-21 04:14:56.000;72558;45664.8032,,
4123;DBN Bank;1234 Devonshire Court;43;26;06/05/1980 03:15;2000-06-24 11:26:40.000;26139;54340.8094,,
4124;Dependable Plumbing and Sewer;201-C Frontage Rd.;10;5;19/02/2007 06:42;2007-08-03 01:13:20.000;71248;96928.4648,,
4125;Gilbert Co.;965 Marion Place Apt. 65C;6;13;02/04/1987 02:02;2005-04-17 20:48:16.000;88530;14478.0628,,
4126;Got It All Electronics Supply;2479 Woodridge Drive;8;44;26/04/2001 19:20;1989-05-01 05:26:40.000;93486;71672.8376,,
4127;American Apartments;632 Florence Dr.;28;1;22/02/2000 19:33;1992-02-11 16:54:56.000;92714;71352.9522,,
4128;Pasifico Inc.;139 Bay Colony Dr.;48;45;08/07/1993 11:28;1983-02-12 01:06:40.000;39530;82920.5234,,
4129;Mergenthaler Inc.;669 Kikaid;20;47;29/11/2004 22:28;2003-09-09 13:40:00.000;3520.;57242.6404,,
4130;Nyman Interior Design;425 Lake Ave.;39;10;05/02/1990 23:20;2000-01-15 01:33:20.000;70343;90820.6025,,
4131;Ampro Office Team Ltd.;1660 Park Ave.;33;43;12/10/1989 13:53;1974-03-21 01:06:40.000;25476;44908.7492,,
4132;Cutter Lawn Mower Repair;2632 Prarie Ln.;48;43;30/11/1986 02:00;2006-05-23 00:46:40.000;77682;27855.7850,,
4133;Loyal Order of Buffalo;456 Grossman Ln.;44;10;22/04/2002 10:22;1983-02-03 06:00:00.000;37742;16505.4250,,
4134;Elle Hypnosis and Therapy Cent;1714 Clifton Rd.;42;6;21/08/2004 15:53;1993-03-06 14:14:56.000;91563;70026.4099,,
4135;Crossroads Construction, Inc.;10 Marquette Rd.;23;8;01/08/1996 12:47;1972-02-13 03:33:20.000;96452;21455.7656,
4136;Gilbert Co.;1799 Rosemary Way;25;28;31/03/1992 07:35;1993-01-15 12:13:20.000;5296.;83328.7228,,
4137;Nina's Snow Plowing;965 Marion Place Apt. 65C;17;48;12/11/1994 17:07;1983-04-12 20:28:16.000;86752;8880.5994,,
4138;Air Guatamala;1337 Cavell Ave.;8;20;23/03/2001 12:00;2004-12-31 00:13:20.000;23680;18720.5408,,
4139;Ebert Music Center;970 Vilas Circle;44;39;01/09/2005 10:35;1996-05-01 06:08:16.000;93696;59812.9890,,
4140;Innman Paint and Glass;368 Woodland Rd.;17;33;17/06/1992 06:47;2006-08-22 18:21:36.000;97683;14752.7343,,
4141;Bernhardt Ltd.;1633 McGovern place;44;48;31/08/2001 16:47;1993-12-10 21:46:40.000;28806;7586.1874,,
4142;Bee Line Publishing;654 Walnut Rd.;23;44;23/09/2006 22:07;1994-12-23 05:20:00.000;92600;36963.9150,,
4143;Cradle the Call;2644 Princeton Ln.;9;42;19/04/2000 02:02;2000-07-06 19:54:56.000;78312;14896.3750,,
4144;Lennox Air Pollution Control;1714 Clifton Rd.;1;23;17/02/2000 19:22;2006-11-09 03:06:40.000;54353;50164.7212,,
4145;Jay's Cabinet Company;3062 Lindenwood Ln.;31;25;02/11/2006 23:08;1987-02-23 06:26:40.000;80929;32916.1371,,
4146;Resnick DDS;1920 Sunnyside Ave.;30;17;22/01/2001 05:08;2001-05-15 02:06:40.000;96000;87188.5627,,
4147;Johnson, Erico & Co CPA's;231 Sheriden Rd.;8;8;24/08/1980 11:13;1993-02-01 20:53:20.000;59660;5490.1120,
4148;Got It All Electronics Supply;2479 Woodridge Drive;7;44;06/10/1989 07:53;2005-12-15 21:33:20.000;83331;43520.4450,,
4149;Car Suite Cleaners;367Bluebird Terr.;4;17;25/04/1986 15:35;2006-06-23 06:46:40.000;10950;53020.3668,,
4150;AAA Daniels Antiques;241 Callan Rd.;12;44;06/08/1990 08:22;1982-06-12 21:00:00.000;11360;89120.3202,,
4151;Childress Child Day Care;242 Ashland Ave.;50;23;09/02/1983 08:28;1970-07-28 16:34:56.000;29171;30298.7974,,
